Repository,Total Issues,Date Range,Runtime Errors %,Performance Issues %,Async Programming %,State Management %,Browser Compatibility %,Security Vulnerabilities %,Dependency Management %,Framework-Specific %,Network & API %,Configuration & Build %,Top Categories
https://github.com/jasminetai/slugplanners,2,issues created before 2025-01-01,6.45,0.0,9.68,0.0,9.68,6.45,32.26,0.0,25.81,9.68,"Dependency Management, Network & API, Async Programming"
https://github.com/bahmutov/cypress-crawl-example,66,issues created before 2025-01-01,1.35,0.51,1.18,1.18,13.54,1.18,43.49,1.35,23.86,12.35,"Dependency Management, Network & API, Browser Compatibility"
https://github.com/drivet/website-11ty,151,issues created before 2025-01-01,0.0,0.22,0.0,1.09,33.04,0.0,0.44,0.22,64.11,0.88,"Network & API, Browser Compatibility, State Management"
https://github.com/volcano-sh/dashboard,8,issues created before 2025-01-01,0.0,16.67,0.0,0.0,0.0,0.0,0.0,33.33,50.0,0.0,"Network & API, Framework-Specific, Performance Issues"
https://github.com/bahmutov/find-cypress-specs,315,issues created before 2025-01-01,0.25,0.13,0.25,0.44,12.99,0.63,45.9,0.5,24.46,14.44,"Dependency Management, Network & API, Configuration & Build"
https://github.com/koreaygj/koreaygj.github.io,3,issues created before 2025-01-01,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,"Network & API, Browser Compatibility, Runtime Errors"
https://github.com/bearbob/nimmersatt,2,issues created before 2025-01-01,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"Browser Compatibility, Runtime Errors, Performance Issues"
https://github.com/manav88/manav,2,issues created before 2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Runtime Errors, Performance Issues, Async Programming"
https://github.com/its-dlh/portfolio,2,issues created before 2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,"Configuration & Build, Runtime Errors, Performance Issues"
https://github.com/epilot-dev/docs,61,issues created before 2025-01-01,0.0,1.96,0.0,1.96,21.57,1.96,9.8,1.96,49.02,11.76,"Network & API, Browser Compatibility, Configuration & Build"
https://github.com/nime42/Bon,1,issues created before 2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Runtime Errors, Performance Issues, Async Programming"
https://github.com/EmmaMcCracken/portfolio,5,issues created before 2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Runtime Errors, Performance Issues, Async Programming"
https://github.com/banuelosj/DevSummit-presentation,3,issues created before 2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Runtime Errors, Performance Issues, Async Programming"
https://github.com/FENAGH/fenagh,2,issues created before 2025-01-01,0.0,0.0,0.0,0.0,11.11,11.11,44.44,0.0,22.22,11.11,"Dependency Management, Network & API, Browser Compatibility"
https://github.com/fdciabdul/Google-Trends-Keywords-Scraper,42,issues created before 2025-01-01,0.91,0.0,0.91,0.0,10.0,2.73,38.18,0.91,29.09,17.27,"Dependency Management, Network & API, Configuration & Build"
